"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Dec 10 19:49:07 GMT 2022","Sat Dec 10 19:49:14 GMT 2022","7198","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-2-locator1]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:51:12 GMT 2022","Sat Dec 10 19:51:20 GMT 2022","7750","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-9-locator8]","
        test checks availability of each case page(doesn't check content!)
        "
"broken","Sat Dec 10 19:52:43 GMT 2022","Sat Dec 10 19:52:45 GMT 2022","2247","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-vk.com/fojin-locator1]","
        user can go to all bottom links from the main page
        "
"passed","Sat Dec 10 19:51:07 GMT 2022","Sat Dec 10 19:51:11 GMT 2022","3633","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case2]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:51:30 GMT 2022","Sat Dec 10 19:51:33 GMT 2022","3025","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case1]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:52:20 GMT 2022","Sat Dec 10 19:52:23 GMT 2022","2779","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-policy-locator0]","
        user can go to all bottom links from the main page
        "
"skipped","Sat Dec 10 19:49:32 GMT 2022","Sat Dec 10 19:49:39 GMT 2022","7341","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-5-locator4]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:49:23 GMT 2022","Sat Dec 10 19:49:31 GMT 2022","7252","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-4-locator3]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:51:02 GMT 2022","Sat Dec 10 19:51:09 GMT 2022","7697","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-8-locator7]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:49:15 GMT 2022","Sat Dec 10 19:49:22 GMT 2022","7274","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-3-locator2]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:49:06 GMT 2022","Sat Dec 10 19:49:13 GMT 2022","6886","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 19:50:28 GMT 2022","Sat Dec 10 19:50:35 GMT 2022","7436","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-5-locator4]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:51:41 GMT 2022","Sat Dec 10 19:51:45 GMT 2022","3701","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-contacts-locator5]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:51:48 GMT 2022","Sat Dec 10 19:51:50 GMT 2022","2691","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator0]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 19:50:04 GMT 2022","Sat Dec 10 19:50:12 GMT 2022","7569","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-3-locator2]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:52:04 GMT 2022","Sat Dec 10 19:52:07 GMT 2022","3793","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-policy-locator0]","
        user can go to all bottom links from the main page
        "
"skipped","Sat Dec 10 19:50:51 GMT 2022","Sat Dec 10 19:50:58 GMT 2022","7366","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:51:36 GMT 2022","Sat Dec 10 19:51:40 GMT 2022","4081","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-cases-locator4]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:51:22 GMT 2022","Sat Dec 10 19:51:26 GMT 2022","4166","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-about-us-locator1]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:51:16 GMT 2022","Sat Dec 10 19:51:16 GMT 2022","719","ui_tests","test_main_page","TestMainPage","","","test_main_page_response","
        server is alive
        "
"skipped","Sat Dec 10 19:49:23 GMT 2022","Sat Dec 10 19:49:30 GMT 2022","7392","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-9-locator8]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:49:40 GMT 2022","Sat Dec 10 19:49:46 GMT 2022","6184","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_positive_form_data[chrome]","User is scrolling to the bottom and sends correct data"
"skipped","Sat Dec 10 19:49:14 GMT 2022","Sat Dec 10 19:49:22 GMT 2022","7308","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-8-locator7]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:50:58 GMT 2022","Sat Dec 10 19:51:02 GMT 2022","3929","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case0]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 19:51:32 GMT 2022","Sat Dec 10 19:51:35 GMT 2022","3239","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome--locator3]","
        user can go to all top links from the main page
        "
"broken","Sat Dec 10 19:53:14 GMT 2022","Sat Dec 10 19:53:16 GMT 2022","2085","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-t.me/fojin_tech-locator2]","
        user can go to all bottom links from the main page
        "
"passed","Sat Dec 10 19:52:02 GMT 2022","Sat Dec 10 19:52:04 GMT 2022","2515","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-contacts-locator5]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:51:54 GMT 2022","Sat Dec 10 19:51:56 GMT 2022","2005","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator2]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 19:48:58 GMT 2022","Sat Dec 10 19:49:06 GMT 2022","8269","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-1-locator0]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 19:52:00 GMT 2022","Sat Dec 10 19:52:02 GMT 2022","2363","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-cases-locator4]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 19:51:27 GMT 2022","Sat Dec 10 19:51:30 GMT 2022","3071","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome--locator2]","
        user can go to all top links from the main page
        "
