"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 11 19:47:27 GMT 2022","Sun Dec 11 19:47:31 GMT 2022","4655","ui_tests","test_main_page","TestMainPage","","","User can go to all bottom links from the main page","
        user can go to all bottom links from the main page
        "
"passed","Sun Dec 11 19:45:43 GMT 2022","Sun Dec 11 19:45:48 GMT 2022","4325","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Sun Dec 11 19:47:10 GMT 2022","Sun Dec 11 19:47:12 GMT 2022","2362","ui_tests","test_main_page","TestMainPage","","","User can go to all the top links","
        user can go to all top links from the main page
        "
"passed","Sun Dec 11 19:47:15 GMT 2022","Sun Dec 11 19:47:18 GMT 2022","2815","ui_tests","test_main_page","TestMainPage","","","User can go to all the top links","
        user can go to all top links from the main page
        "
"failed","Sun Dec 11 19:47:54 GMT 2022","Sun Dec 11 19:48:02 GMT 2022","7920","ui_tests","test_cases_page","TestCasesPage","","","User can see all the cases","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sun Dec 11 19:47:04 GMT 2022","Sun Dec 11 19:47:06 GMT 2022","2469","ui_tests","test_main_page","TestMainPage","","","User can go to all the top links","
        user can go to all top links from the main page
        "
"passed","Sun Dec 11 19:45:50 GMT 2022","Sun Dec 11 19:45:54 GMT 2022","3416","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Sun Dec 11 19:46:04 GMT 2022","Sun Dec 11 19:46:08 GMT 2022","3419","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"failed","Sun Dec 11 19:49:37 GMT 2022","Sun Dec 11 19:49:45 GMT 2022","8073","ui_tests","test_cases_page","TestCasesPage","","","User can see all the cases","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 19:44:33 GMT 2022","Sun Dec 11 19:44:40 GMT 2022","7914","ui_tests","test_cases_page","TestCasesPage","","","User can see all the cases","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sun Dec 11 19:46:33 GMT 2022","Sun Dec 11 19:46:37 GMT 2022","3646","ui_tests","test_main_page","TestMainPage","","","User can go to all the top links","
        user can go to all top links from the main page
        "
"passed","Sun Dec 11 19:46:23 GMT 2022","Sun Dec 11 19:46:27 GMT 2022","4331","ui_tests","test_main_page","TestMainPage","","","User can go to all the top links","
        user can go to all top links from the main page
        "
"passed","Sun Dec 11 19:46:44 GMT 2022","Sun Dec 11 19:46:48 GMT 2022","4358","ui_tests","test_main_page","TestMainPage","","","User can go to all the top links","
        user can go to all top links from the main page
        "
"passed","Sun Dec 11 19:47:55 GMT 2022","Sun Dec 11 19:47:58 GMT 2022","2779","ui_tests","test_main_page","TestMainPage","","","User can go to all bottom links from the main page","
        user can go to all bottom links from the main page
        "
