"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 14 12:55:06 GMT 2022","Wed Dec 14 12:55:09 GMT 2022","2901","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""policy"" link","
        user can go to all bottom links from the main page
        "
"failed","Wed Dec 14 12:53:39 GMT 2022","Wed Dec 14 12:53:46 GMT 2022","7538","ui_tests","test_cases_page","TestCasesPage","","","User can see the 5 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 12:52:17 GMT 2022","Wed Dec 14 12:52:20 GMT 2022","3736","ui_tests","test_cases_page","TestCasesPage","","","User can see the 1 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 12:53:06 GMT 2022","Wed Dec 14 12:53:10 GMT 2022","4229","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Wed Dec 14 12:54:48 GMT 2022","Wed Dec 14 12:54:52 GMT 2022","3964","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""policy"" link","
        user can go to all bottom links from the main page
        "
"passed","Wed Dec 14 12:53:01 GMT 2022","Wed Dec 14 12:53:05 GMT 2022","3929","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Wed Dec 14 12:53:12 GMT 2022","Wed Dec 14 12:53:16 GMT 2022","4261","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Wed Dec 14 12:54:08 GMT 2022","Wed Dec 14 12:54:11 GMT 2022","3174","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Wed Dec 14 12:55:10 GMT 2022","Wed Dec 14 12:55:13 GMT 2022","2795","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""t.me/fojin_tech"" link","
        user can go to all bottom links from the main page
        "
"passed","Wed Dec 14 12:53:50 GMT 2022","Wed Dec 14 12:53:51 GMT 2022","833","ui_tests","test_main_page","TestMainPage","","","The server is alive","
        server is alive
        "
"passed","Wed Dec 14 12:54:17 GMT 2022","Wed Dec 14 12:54:21 GMT 2022","3662","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""contacts"" link","
        user can go to all top links from the main page
        "
