"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 15 14:46:26 GMT 2022","Thu Dec 15 14:46:27 GMT 2022","882","ui_tests","test_main_page","TestMainPage","","","The server is alive","
        server is alive
        "
"failed","Thu Dec 15 14:45:44 GMT 2022","Thu Dec 15 14:45:53 GMT 2022","8406","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:47:06 GMT 2022","Thu Dec 15 14:47:11 GMT 2022","4757","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""policy"" link","
        user can go to all bottom links from the main page
        "
"passed","Thu Dec 15 14:44:14 GMT 2022","Thu Dec 15 14:44:18 GMT 2022","3507","ui_tests","test_cases_page","TestCasesPage","","","User can see the 5 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:47:21 GMT 2022","Thu Dec 15 14:47:25 GMT 2022","4363","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""vk.com/fojin"" link","
        user can go to all bottom links from the main page
        "
"passed","Thu Dec 15 14:45:07 GMT 2022","Thu Dec 15 14:45:21 GMT 2022","13527","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends a correct data into the form","User is scrolling to the bottom and sends correct data"
"passed","Thu Dec 15 14:43:50 GMT 2022","Thu Dec 15 14:43:58 GMT 2022","8238","ui_tests","test_cases_page","TestCasesPage","","","User can see the 1 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:46:06 GMT 2022","Thu Dec 15 14:46:10 GMT 2022","3793","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:45:46 GMT 2022","Thu Dec 15 14:45:50 GMT 2022","4406","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:47:12 GMT 2022","Thu Dec 15 14:47:18 GMT 2022","5584","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""t.me/fojin_tech"" link","
        user can go to all bottom links from the main page
        "
"failed","Thu Dec 15 14:46:09 GMT 2022","Thu Dec 15 14:46:17 GMT 2022","8072","ui_tests","test_cases_page","TestCasesPage","","","User can see the 8 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:43:50 GMT 2022","Thu Dec 15 14:43:58 GMT 2022","8497","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Thu Dec 15 14:44:57 GMT 2022","Thu Dec 15 14:45:05 GMT 2022","8873","ui_tests","test_cases_page","TestCasesPage","","","User can see the 1 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:47:09 GMT 2022","Thu Dec 15 14:47:23 GMT 2022","14237","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""vk.com/fojin"" link","
        user can go to all bottom links from the main page
        "
"passed","Thu Dec 15 14:47:04 GMT 2022","Thu Dec 15 14:47:08 GMT 2022","3291","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""contacts"" link","
        user can go to all top links from the main page
        "
"passed","Thu Dec 15 14:45:59 GMT 2022","Thu Dec 15 14:46:02 GMT 2022","3637","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"failed","Thu Dec 15 14:45:09 GMT 2022","Thu Dec 15 14:45:17 GMT 2022","8266","ui_tests","test_cases_page","TestCasesPage","","","User can see the 3 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:46:34 GMT 2022","Thu Dec 15 14:46:38 GMT 2022","4676","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""about-us"" link","
        user can go to all top links from the main page
        "
"failed","Thu Dec 15 14:45:24 GMT 2022","Thu Dec 15 14:45:33 GMT 2022","9322","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends a correct data into the form","User is scrolling to the bottom and sends correct data"
"passed","Thu Dec 15 14:44:09 GMT 2022","Thu Dec 15 14:44:13 GMT 2022","4006","ui_tests","test_cases_page","TestCasesPage","","","User can see the 9 case","
        test checks availability of each case page(doesn't check content!)
        "
