"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Dec 10 20:28:29 GMT 2022","Sat Dec 10 20:28:32 GMT 2022","3278","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator0]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 20:27:01 GMT 2022","Sat Dec 10 20:27:02 GMT 2022","905","ui_tests","test_main_page","TestMainPage","","","test_main_page_response","
        server is alive
        "
"broken","Sat Dec 10 20:27:22 GMT 2022","Sat Dec 10 20:27:25 GMT 2022","2763","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome--locator0]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 20:26:17 GMT 2022","Sat Dec 10 20:26:19 GMT 2022","1873","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-4-locator3]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 20:29:05 GMT 2022","Sat Dec 10 20:29:15 GMT 2022","10488","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-vk.com/fojin-locator1]","
        user can go to all bottom links from the main page
        "
"passed","Sat Dec 10 20:27:26 GMT 2022","Sat Dec 10 20:27:30 GMT 2022","3338","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-about-us-locator1]","
        user can go to all top links from the main page
        "
"broken","Sat Dec 10 20:25:55 GMT 2022","Sat Dec 10 20:25:55 GMT 2022","338","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_positive_form_data[chrome]","User is scrolling to the bottom and sends correct data"
"skipped","Sat Dec 10 20:25:37 GMT 2022","Sat Dec 10 20:25:39 GMT 2022","2456","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-9-locator8]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 20:25:34 GMT 2022","Sat Dec 10 20:25:37 GMT 2022","2528","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-2-locator1]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 20:25:45 GMT 2022","Sat Dec 10 20:25:47 GMT 2022","2461","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-5-locator4]","
        test checks availability of each case page(doesn't check content!)
        "
"broken","Sat Dec 10 20:27:35 GMT 2022","Sat Dec 10 20:27:36 GMT 2022","407","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case1]","User is scrolling to the bottom and sends wrong data"
"skipped","Sat Dec 10 20:26:29 GMT 2022","Sat Dec 10 20:26:30 GMT 2022","1768","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-6-locator5]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 20:28:34 GMT 2022","Sat Dec 10 20:28:37 GMT 2022","3409","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator2]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 20:25:26 GMT 2022","Sat Dec 10 20:25:29 GMT 2022","3200","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-6-locator5]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 20:28:44 GMT 2022","Sat Dec 10 20:28:48 GMT 2022","3476","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-cases-locator4]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 20:27:39 GMT 2022","Sat Dec 10 20:27:45 GMT 2022","5885","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-cases-locator4]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 20:26:34 GMT 2022","Sat Dec 10 20:26:36 GMT 2022","1713","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 20:25:41 GMT 2022","Sat Dec 10 20:25:44 GMT 2022","2397","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-4-locator3]","
        test checks availability of each case page(doesn't check content!)
        "
"broken","Sat Dec 10 20:26:34 GMT 2022","Sat Dec 10 20:26:35 GMT 2022","322","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case0]","User is scrolling to the bottom and sends wrong data"
"passed","Sat Dec 10 20:27:35 GMT 2022","Sat Dec 10 20:27:38 GMT 2022","2873","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome--locator3]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 20:29:25 GMT 2022","Sat Dec 10 20:29:29 GMT 2022","4044","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-t.me/fojin_tech-locator2]","
        user can go to all bottom links from the main page
        "
"passed","Sat Dec 10 20:28:36 GMT 2022","Sat Dec 10 20:28:40 GMT 2022","4029","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-about-us-locator1]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 20:28:50 GMT 2022","Sat Dec 10 20:28:53 GMT 2022","3630","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-contacts-locator5]","
        user can go to all top links from the main page
        "
"skipped","Sat Dec 10 20:26:11 GMT 2022","Sat Dec 10 20:26:13 GMT 2022","1803","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-3-locator2]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 20:26:44 GMT 2022","Sat Dec 10 20:26:46 GMT 2022","1684","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-9-locator8]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 20:28:42 GMT 2022","Sat Dec 10 20:28:45 GMT 2022","3575","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator3]","
        user can go to all top links from the main page
        "
"passed","Sat Dec 10 20:29:09 GMT 2022","Sat Dec 10 20:29:13 GMT 2022","4284","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-t.me/fojin_tech-locator2]","
        user can go to all bottom links from the main page
        "
"skipped","Sat Dec 10 20:26:23 GMT 2022","Sat Dec 10 20:26:25 GMT 2022","1899","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-5-locator4]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 20:25:26 GMT 2022","Sat Dec 10 20:25:33 GMT 2022","7749","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-1-locator0]","
        test checks availability of each case page(doesn't check content!)
        "
"skipped","Sat Dec 10 20:25:38 GMT 2022","Sat Dec 10 20:25:40 GMT 2022","2638","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-3-locator2]","
        test checks availability of each case page(doesn't check content!)
        "
"broken","Sat Dec 10 20:26:24 GMT 2022","Sat Dec 10 20:26:25 GMT 2022","572","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_positive_form_data[firefox]","User is scrolling to the bottom and sends correct data"
"passed","Sat Dec 10 20:26:05 GMT 2022","Sat Dec 10 20:26:08 GMT 2022","2272","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-2-locator1]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 20:29:19 GMT 2022","Sat Dec 10 20:29:25 GMT 2022","5356","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-vk.com/fojin-locator1]","
        user can go to all bottom links from the main page
        "
"broken","Sat Dec 10 20:27:10 GMT 2022","Sat Dec 10 20:27:11 GMT 2022","730","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case0]","User is scrolling to the bottom and sends wrong data"
"skipped","Sat Dec 10 20:25:30 GMT 2022","Sat Dec 10 20:25:32 GMT 2022","2468","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 20:25:59 GMT 2022","Sat Dec 10 20:26:01 GMT 2022","2636","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-1-locator0]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sat Dec 10 20:29:17 GMT 2022","Sat Dec 10 20:29:21 GMT 2022","4160","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[firefox-policy-locator0]","
        user can go to all bottom links from the main page
        "
