"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Dec 11 19:23:54 GMT 2022","Sun Dec 11 19:24:00 GMT 2022","5713","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sun Dec 11 19:26:00 GMT 2022","Sun Dec 11 19:26:01 GMT 2022","1433","ui_tests","test_main_page","TestMainPage","","","test_bottom_elements_are_active[chrome-policy-locator0]","
        user can go to all bottom links from the main page
        "
"failed","Sun Dec 11 19:23:37 GMT 2022","Sun Dec 11 19:23:42 GMT 2022","5798","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-6-locator5]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 19:24:28 GMT 2022","Sun Dec 11 19:24:34 GMT 2022","5689","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[chrome-9-locator8]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sun Dec 11 19:26:38 GMT 2022","Sun Dec 11 19:26:38 GMT 2022","718","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox--locator3]","
        user can go to all top links from the main page
        "
"failed","Sun Dec 11 19:26:32 GMT 2022","Sun Dec 11 19:26:38 GMT 2022","5765","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-6-locator5]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sun Dec 11 19:26:36 GMT 2022","Sun Dec 11 19:26:37 GMT 2022","1237","ui_tests","test_main_page","TestMainPage","","","test_link_names[firefox-about-us-locator1]","
        user can go to all top links from the main page
        "
"passed","Sun Dec 11 19:25:43 GMT 2022","Sun Dec 11 19:25:44 GMT 2022","1395","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[firefox-negative_data_case2]","User is scrolling to the bottom and sends wrong data"
"failed","Sun Dec 11 19:25:33 GMT 2022","Sun Dec 11 19:25:40 GMT 2022","6948","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_positive_form_data[firefox]","User is scrolling to the bottom and sends correct data"
"passed","Sun Dec 11 19:25:53 GMT 2022","Sun Dec 11 19:25:55 GMT 2022","1722","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-about-us-locator1]","
        user can go to all top links from the main page
        "
"failed","Sun Dec 11 19:25:22 GMT 2022","Sun Dec 11 19:25:28 GMT 2022","5714","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-2-locator1]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sun Dec 11 19:25:10 GMT 2022","Sun Dec 11 19:25:12 GMT 2022","1968","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case2]","User is scrolling to the bottom and sends wrong data"
"passed","Sun Dec 11 19:25:56 GMT 2022","Sun Dec 11 19:25:58 GMT 2022","2189","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-cases-locator4]","
        user can go to all top links from the main page
        "
"passed","Sun Dec 11 19:25:06 GMT 2022","Sun Dec 11 19:25:08 GMT 2022","1863","ui_tests","test_form_from_main_page","TestMainPageForm","","","test_negative_form_data[chrome-negative_data_case0]","User is scrolling to the bottom and sends wrong data"
"passed","Sun Dec 11 19:25:58 GMT 2022","Sun Dec 11 19:26:00 GMT 2022","1544","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome-contacts-locator5]","
        user can go to all top links from the main page
        "
"failed","Sun Dec 11 19:26:49 GMT 2022","Sun Dec 11 19:26:55 GMT 2022","5846","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-7-locator6]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 19:27:07 GMT 2022","Sun Dec 11 19:27:13 GMT 2022","5739","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-8-locator7]","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Sun Dec 11 19:25:55 GMT 2022","Sun Dec 11 19:25:55 GMT 2022","721","ui_tests","test_main_page","TestMainPage","","","test_link_names[chrome--locator2]","
        user can go to all top links from the main page
        "
"failed","Sun Dec 11 19:26:14 GMT 2022","Sun Dec 11 19:26:20 GMT 2022","5793","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-5-locator4]","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Sun Dec 11 19:25:40 GMT 2022","Sun Dec 11 19:25:45 GMT 2022","5718","ui_tests","test_cases_page","TestCasesPage","","","test_case_page[firefox-3-locator2]","
        test checks availability of each case page(doesn't check content!)
        "
