"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 14 11:21:25 GMT 2022","Wed Dec 14 11:21:29 GMT 2022","4432","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""about-us"" link","
        user can go to all top links from the main page
        "
"failed","Wed Dec 14 11:18:34 GMT 2022","Wed Dec 14 11:18:42 GMT 2022","8209","ui_tests","test_cases_page","TestCasesPage","","","User can see the 2 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:17:58 GMT 2022","Wed Dec 14 11:18:02 GMT 2022","3283","ui_tests","test_cases_page","TestCasesPage","","","User can see the 8 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:22:06 GMT 2022","Wed Dec 14 11:22:09 GMT 2022","2638","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"failed","Wed Dec 14 11:18:21 GMT 2022","Wed Dec 14 11:18:30 GMT 2022","8340","ui_tests","test_cases_page","TestCasesPage","","","User can see the 1 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:21:19 GMT 2022","Wed Dec 14 11:21:23 GMT 2022","4398","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Wed Dec 14 11:17:41 GMT 2022","Wed Dec 14 11:17:44 GMT 2022","3403","ui_tests","test_cases_page","TestCasesPage","","","User can see the 4 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:22:25 GMT 2022","Wed Dec 14 11:22:28 GMT 2022","2952","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""contacts"" link","
        user can go to all top links from the main page
        "
"failed","Wed Dec 14 11:19:21 GMT 2022","Wed Dec 14 11:19:29 GMT 2022","8072","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Wed Dec 14 11:18:57 GMT 2022","Wed Dec 14 11:19:06 GMT 2022","8456","ui_tests","test_cases_page","TestCasesPage","","","User can see the 4 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:17:54 GMT 2022","Wed Dec 14 11:17:57 GMT 2022","3251","ui_tests","test_cases_page","TestCasesPage","","","User can see the 7 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:21:59 GMT 2022","Wed Dec 14 11:22:02 GMT 2022","2900","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""about-us"" link","
        user can go to all top links from the main page
        "
"passed","Wed Dec 14 11:20:38 GMT 2022","Wed Dec 14 11:20:43 GMT 2022","4684","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"broken","Wed Dec 14 11:23:06 GMT 2022","Wed Dec 14 11:23:08 GMT 2022","2493","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""vk.com/fojin"" link","
        user can go to all bottom links from the main page
        "
"passed","Wed Dec 14 11:17:36 GMT 2022","Wed Dec 14 11:17:39 GMT 2022","3316","ui_tests","test_cases_page","TestCasesPage","","","User can see the 3 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:17:32 GMT 2022","Wed Dec 14 11:17:35 GMT 2022","3318","ui_tests","test_cases_page","TestCasesPage","","","User can see the 2 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:20:51 GMT 2022","Wed Dec 14 11:20:55 GMT 2022","3660","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Wed Dec 14 11:21:30 GMT 2022","Wed Dec 14 11:21:34 GMT 2022","3645","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"failed","Wed Dec 14 11:19:33 GMT 2022","Wed Dec 14 11:19:41 GMT 2022","7837","ui_tests","test_cases_page","TestCasesPage","","","User can see the 7 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:17:45 GMT 2022","Wed Dec 14 11:17:48 GMT 2022","3419","ui_tests","test_cases_page","TestCasesPage","","","User can see the 5 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Wed Dec 14 11:21:17 GMT 2022","Wed Dec 14 11:21:18 GMT 2022","992","ui_tests","test_main_page","TestMainPage","","","The server is alive","
        server is alive
        "
"passed","Wed Dec 14 11:22:50 GMT 2022","Wed Dec 14 11:22:55 GMT 2022","5440","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""t.me/fojin_tech"" link","
        user can go to all bottom links from the main page
        "
"passed","Wed Dec 14 11:21:35 GMT 2022","Wed Dec 14 11:21:39 GMT 2022","3733","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Wed Dec 14 11:17:27 GMT 2022","Wed Dec 14 11:17:31 GMT 2022","3515","ui_tests","test_cases_page","TestCasesPage","","","User can see the 1 case","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Wed Dec 14 11:19:44 GMT 2022","Wed Dec 14 11:19:53 GMT 2022","8289","ui_tests","test_cases_page","TestCasesPage","","","User can see the 8 case","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Wed Dec 14 11:20:17 GMT 2022","Wed Dec 14 11:20:26 GMT 2022","8979","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends a correct data into the form","User is scrolling to the bottom and sends correct data"
