"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 12 13:02:49 GMT 2022","Mon Dec 12 13:02:52 GMT 2022","3483","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Mon Dec 12 13:04:56 GMT 2022","Mon Dec 12 13:04:59 GMT 2022","2951","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Mon Dec 12 13:04:34 GMT 2022","Mon Dec 12 13:04:37 GMT 2022","3241","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Mon Dec 12 13:03:06 GMT 2022","Mon Dec 12 13:03:09 GMT 2022","2797","ui_tests","test_cases_page","TestCasesPage","","","User can see the 5 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Mon Dec 12 13:05:16 GMT 2022","Mon Dec 12 13:05:19 GMT 2022","2769","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Mon Dec 12 13:06:10 GMT 2022","Mon Dec 12 13:06:15 GMT 2022","4863","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""t.me/fojin_tech"" link","
        user can go to all bottom links from the main page
        "
"passed","Mon Dec 12 13:04:44 GMT 2022","Mon Dec 12 13:04:45 GMT 2022","755","ui_tests","test_main_page","TestMainPage","","","The server is alive","
        server is alive
        "
"failed","Mon Dec 12 13:04:52 GMT 2022","Mon Dec 12 13:04:59 GMT 2022","7567","ui_tests","test_cases_page","TestCasesPage","","","User can see the 3 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Mon Dec 12 13:05:00 GMT 2022","Mon Dec 12 13:05:03 GMT 2022","3031","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"broken","Mon Dec 12 13:06:58 GMT 2022","Mon Dec 12 13:07:04 GMT 2022","6284","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""t.me/fojin_tech"" link","
        user can go to all bottom links from the main page
        "
"passed","Mon Dec 12 13:04:46 GMT 2022","Mon Dec 12 13:04:50 GMT 2022","3821","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Mon Dec 12 13:05:05 GMT 2022","Mon Dec 12 13:05:08 GMT 2022","3570","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""cases"" link","
        user can go to all top links from the main page
        "
"passed","Mon Dec 12 13:02:57 GMT 2022","Mon Dec 12 13:03:00 GMT 2022","3075","ui_tests","test_cases_page","TestCasesPage","","","User can see the 8 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Mon Dec 12 13:05:49 GMT 2022","Mon Dec 12 13:05:51 GMT 2022","2326","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""contacts"" link","
        user can go to all top links from the main page
        "
"failed","Mon Dec 12 13:06:02 GMT 2022","Mon Dec 12 13:06:11 GMT 2022","8147","ui_tests","test_cases_page","TestCasesPage","","","User can see the 5 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Mon Dec 12 13:05:58 GMT 2022","Mon Dec 12 13:06:09 GMT 2022","11402","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""vk.com/fojin"" link","
        user can go to all bottom links from the main page
        "
"passed","Mon Dec 12 13:04:51 GMT 2022","Mon Dec 12 13:04:55 GMT 2022","3906","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""about-us"" link","
        user can go to all top links from the main page
        "
"passed","Mon Dec 12 13:06:19 GMT 2022","Mon Dec 12 13:06:21 GMT 2022","2306","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""policy"" link","
        user can go to all bottom links from the main page
        "
"failed","Mon Dec 12 13:07:47 GMT 2022","Mon Dec 12 13:07:55 GMT 2022","7396","ui_tests","test_cases_page","TestCasesPage","","","User can see the 8 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Mon Dec 12 13:05:23 GMT 2022","Mon Dec 12 13:05:26 GMT 2022","2757","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""about-us"" link","
        user can go to all top links from the main page
        "
"failed","Mon Dec 12 13:03:40 GMT 2022","Mon Dec 12 13:03:48 GMT 2022","7703","ui_tests","test_cases_page","TestCasesPage","","","User can see the 1 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Mon Dec 12 13:05:42 GMT 2022","Mon Dec 12 13:05:45 GMT 2022","2675","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""cases"" link","
        user can go to all top links from the main page
        "
"passed","Mon Dec 12 13:04:02 GMT 2022","Mon Dec 12 13:04:06 GMT 2022","3755","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"failed","Mon Dec 12 13:05:27 GMT 2022","Mon Dec 12 13:05:34 GMT 2022","7512","ui_tests","test_cases_page","TestCasesPage","","","User can see the 4 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Mon Dec 12 13:02:53 GMT 2022","Mon Dec 12 13:02:56 GMT 2022","3124","ui_tests","test_cases_page","TestCasesPage","","","User can see the 7 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Mon Dec 12 13:05:09 GMT 2022","Mon Dec 12 13:05:13 GMT 2022","3938","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""contacts"" link","
        user can go to all top links from the main page
        "
