"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Dec 15 14:19:07 GMT 2022","Thu Dec 15 14:19:15 GMT 2022","7748","ui_tests","test_cases_page","TestCasesPage","","","User can see the 9 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:19:21 GMT 2022","Thu Dec 15 14:19:23 GMT 2022","2712","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""cases"" link","
        user can go to all top links from the main page
        "
"passed","Thu Dec 15 14:18:42 GMT 2022","Thu Dec 15 14:18:45 GMT 2022","3114","ui_tests","test_main_page","TestMainPage","","","User can see and go to the """" link","
        user can go to all top links from the main page
        "
"passed","Thu Dec 15 14:16:54 GMT 2022","Thu Dec 15 14:17:00 GMT 2022","5679","ui_tests","test_cases_page","TestCasesPage","","","User can see the 1 case","
        test checks availability of each case page(doesn't check content!)
        "
"passed","Thu Dec 15 14:19:45 GMT 2022","Thu Dec 15 14:19:48 GMT 2022","3215","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""policy"" link","
        user can go to all bottom links from the main page
        "
"passed","Thu Dec 15 14:17:54 GMT 2022","Thu Dec 15 14:17:58 GMT 2022","4041","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:18:50 GMT 2022","Thu Dec 15 14:18:54 GMT 2022","4071","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""cases"" link","
        user can go to all top links from the main page
        "
"failed","Thu Dec 15 14:17:33 GMT 2022","Thu Dec 15 14:17:42 GMT 2022","8999","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends a correct data into the form","User is scrolling to the bottom and sends correct data"
"passed","Thu Dec 15 14:18:55 GMT 2022","Thu Dec 15 14:18:59 GMT 2022","3811","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""contacts"" link","
        user can go to all top links from the main page
        "
"passed","Thu Dec 15 14:18:12 GMT 2022","Thu Dec 15 14:18:15 GMT 2022","2903","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:18:05 GMT 2022","Thu Dec 15 14:18:08 GMT 2022","3504","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:17:44 GMT 2022","Thu Dec 15 14:17:48 GMT 2022","3975","ui_tests","test_form_from_main_page","TestMainPageForm","","","User sends an incorrect data into the request form","User is scrolling to the bottom and sends wrong data"
"passed","Thu Dec 15 14:19:25 GMT 2022","Thu Dec 15 14:19:30 GMT 2022","4493","ui_tests","test_main_page","TestMainPage","","","User can see and go to the ""policy"" link","
        user can go to all bottom links from the main page
        "
"failed","Thu Dec 15 14:17:57 GMT 2022","Thu Dec 15 14:18:05 GMT 2022","8048","ui_tests","test_cases_page","TestCasesPage","","","User can see the 3 case","
        test checks availability of each case page(doesn't check content!)
        "
"failed","Thu Dec 15 14:18:33 GMT 2022","Thu Dec 15 14:18:40 GMT 2022","7488","ui_tests","test_cases_page","TestCasesPage","","","User can see the 6 case","
        test checks availability of each case page(doesn't check content!)
        "
